"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-30000919","slips","A physical object that consists of wedge-shaped pieces of metal loosely joined together and fitted into a bushing to support a string of pipe. The slips have gripping elements to prevent the pipe from slipping down the drilling hole.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000920","storm water drain","Pipework/channel/scupper designed to flow storm water (i.e. arising from atmospheric precipitation) from source areas on site to a discharge or outflow point (excludes drainage from bunded area)","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000921","stretcher","An artefact which is a framework of poles, canvas, etc. for carrying a sick, injured or wounded person.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000922","strobe light","A 'luminaire' used to produce regular flashes of light.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000923","subsea cable","An electric cable intended for underwater installation","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000924","subsea configuration plate","Also known as a logic plate, is a hydraulic stab plate where spare lines are routed to along with the production lines of the distribution system to provide reconfiguration contingency at strategic locations.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000925","system panel","An instrument panel dedicated to a particular system.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000926","thyristor control panel","A 'control panel' that contains devices required for the operation of 'thyristors'","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000927","top drive","A top drive is a mechanical device on a drilling rig that provides clockwise torque to the drill string to facilitate the process of drilling a borehole.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000928","top drive drilling system","A well drilling system and an artefact in which the motor which turns the drill string is connected to the upper end of the string and moves downwardly with the drill string during the drilling operation.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000929","tractor","A machine designed to deliver a high tractive effort (or torque) at slow speeds, for the purposes of hauling a trailer or machinery","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000930","turret","Equipment installed subsea related to a ships turret system","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000931","twin agent skid","A skid assembly that supports a Twin Agent Fire Extinguishing System (TAFES).","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000932","vent head","A breather that discharges gas to the atmosphere at low velocity, and that is intended for vertical connection to a vent pipe","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000933","ventilator","A ventilator is a machine designed to mechanically move breathable air into and out of the lungs, to provide the mechanism of breathing for a patient who is physically unable to breathe, or breathing insufficiently.","2020-11-23T16:04:12.475Z","2021-10-14T10:17:25.561Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000934","water mist skid","A skid assembly containing the units required to operate a water mist system.","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000935","window","A device which is an opening especially in the wall of a building for admission of light and air that is usually closed by casements or sashes containing transparent material (as glass)","2020-11-23T16:04:12.475Z","2021-10-12T14:57:36.093Z",,"CR0031;FR60","STANDARD","tag or equipment class"
"CFIHOS-30000936","bridge bearing","A device to permit relative movement between a bridge and its support generally requiring periodic inspection and maintenance","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000937","cable tray","A unit or assembly of units or sections and associated fittings forming a rigid structural system used to securely fasten or support cables and raceways.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000938","casing","An enclosure that can maintain a pressure difference.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000939","container","A physical object intended to contain something.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000940","crusher","A mill that uses pressure or impact to reduce the particle size of solid materials.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000942","hydraulic power unit","A unit minimum consisting of a engine driven hydraulic pump and a reservoir which is delivering hydraulic energy to one or more consumers","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000943","interface card","A distribution board (network card) that is intended for communication between systems, to part of a system or to a computer network.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000944","lightning arrestor","A lightning arrestor is a device used on electric power systems and telecommunication systems to protect the insulation and conductors of the system from the damaging effects of lightning.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000945","meteorological sensor","An 'equipment class' that is a class of devices engaged in meteorological observations","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000946","pipe reducer","An 'artefact' that has different nominal pipe size at the two ends, intended to connect pipes or piping components.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000947","piping speciality item","Piping speciality item is an inline piping component that is not pre-defined within the existing piping specification","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000948","sample bomb","A cylinder that is specially designed to collect and store high pressure gas samples from the field & transport the same to laboratories","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000949","sample cooler","A 'cooling device' that is intended for cooling a sample.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000950","segment","A feature which is each of several parts into which a thing is or can be divided or marked off.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000951","signal receiver","A physical object that is capable of receiving a signal and where the signal can be stored, recorded or converted into a useful form.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000952","sleeve","A sleeve or pipe of larger diameter installed around a pipeline, intended to protect or guide","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000953","subsea power and communication unit","A topside unit providing electrical power and communications to the subsea control and monitoring equipment","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000954","subsea suction pile","Suction piles are a form of fixed platform anchor in the form of an open bottomed tube embedded in the sediment and sealed at the top while in use so that lifting forces generate a pressure differential which holds the caisson down","2021-10-07T16:19:11.613Z","2021-10-14T10:17:58.966Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000955","tap","A fluid regulator that controls the flow of liquid or gas from a pipe or container. Taps are often attached to a sink or bath.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000956","tree cap","A tree cap is a barrier to keep the subsea environment clean in case of any leaks above the annulus or production swab valves. It includes a mechanism to indicate the metal seals have been set within the seal bore of subsea tree.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-30000957","voltage regulator","A regulator designed to automatically maintain a constant voltage level.","2021-10-07T16:19:11.613Z","2021-10-12T14:57:36.093Z",,"FR52","STANDARD","tag or equipment class"
"CFIHOS-40000001","actual length","The actual length of the functional or physical object.","2021-10-05T04:25:16.689Z","2021-10-05T04:25:16.689Z",,"CR0025;FR69","STANDARD","property"
"CFIHOS-40000002","actuator motion","A general description of the mechanical operation of the actuator. For example is it linear or rotary? Electric or hydraulic?","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000003","actuator seal material","The material of construction of the piston 'O' ring seal of an actuator.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000004","adjustment ring material specification","Is a specification which describes the applicable materials for one or more items.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"CR0030","STANDARD","property"
"CFIHOS-40000005","air cooler type","Is a subtype of air cooler","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000006","air preheater type","Is a subtype of preheater","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000007","anti corrosion coating thickness","The total anti corrosion coating system thickness.","2021-10-05T04:25:16.689Z","2021-10-05T04:25:16.689Z",,"CR0025","STANDARD","property"
"CFIHOS-40000008","anti corrosion coating type","The type of anti corrosion coating system.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000009","ATEX category","Specify in which category the physical object is divided in accordance with the directive 94/9/EC.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000010","ATEX explosive atmosphere","Specify in which explosive atmosphere the physical object is divided in accordance with the directive 94/9/EC.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000011","ATEX group","Specify in which group the physical object is divided in accordance with the directive 94/9/EC.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000012","autonomy time","The duration   of time during which a functional or physical object is designed to deliver its rated output under specified conditions.","2021-10-05T04:25:16.689Z","2021-10-05T04:25:16.689Z",,"CR0025","STANDARD","property"
"CFIHOS-40000013","bare tube outside surface area","Is an area located on a surface.","2021-10-05T04:25:16.689Z","2021-10-05T04:25:16.689Z",,"CR0025","STANDARD","property"
"CFIHOS-40000014","basic impulse level","The dielectric insulation gradient of a material tested to withstand the defined voltage stresses.","2021-10-05T04:25:16.689Z","2021-10-05T04:25:16.689Z",,"CR0025","STANDARD","property"
"CFIHOS-40000015","battery construction","Describe whether the battery is a vented construction or sealed.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000016","bellows material specification","Is a specification which describes the applicable materials for one or more items.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"CR0030","STANDARD","property"
"CFIHOS-40000017","body material","Is a possessed aspect being a role of the substance of an artefact when used to construct the artefact from. Therefore the substance should be in a solid state at the conditions at which the artefact exists.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"V1.2","STANDARD","property"
"CFIHOS-40000018","body material specification","Is a specification which describes the applicable materials for one or more items.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z",,"CR0030","STANDARD","property"
